Price,Close,High,Low,Open,Volume
Ticker,COST,COST,COST,COST,COST
Date,,,,,
2020-01-02,267.5924377441406,270.4291034286527,267.142618931557,269.95174526051545,2103600
2020-01-03,267.8128662109375,268.8869294364774,265.6096049998843,266.2705777600743,1926000
2020-01-06,267.88623046875,268.12492357927084,264.9577573651414,266.7295214139161,2655100
2020-01-07,267.4638977050781,267.7760197021011,265.5635983551035,267.436358352859,1963400
2020-01-08,270.5301513671875,271.25539188932424,266.68366188565886,267.13348078408,2492800
2020-01-09,274.8723449707031,277.20408528611307,273.3025175426882,274.0736475701021,3261200
2020-01-10,272.87103271484375,275.6526197259977,272.3385958283734,275.404765522651,2024200
2020-01-13,275.28546142578125,276.0015128059348,272.4671455002489,272.57733095657125,1778600
2020-01-14,275.1752014160156,276.32272102158703,274.1011107383301,274.7161935737871,1459900
2020-01-15,276.1575927734375,276.3595574235185,273.60550929457406,273.8900920266482,1604000
2020-01-16,278.18634033203125,279.13189553156036,276.30441905641965,276.68080891466604,1758600
2020-01-17,279.7010498046875,280.27021512344754,278.18632932381524,278.5259906904547,2506500
2020-01-21,287.57769775390625,287.6511267061705,280.6925778346162,281.0965071111312,3585900
2020-01-22,286.32000732421875,287.8530782678533,284.777719240486,287.70619235437283,2218900
2020-01-23,287.2289123535156,287.70627069058384,285.255183132036,286.43940385554515,1535900
2020-01-24,285.05316162109375,288.51407191005705,283.7587556788023,288.2753787812922,1986100
2020-01-27,284.0800476074219,286.20982332459863,280.59157017977515,281.05057815586366,2265100
2020-01-28,285.3652648925781,286.15474516548716,283.75873697314256,285.05314283010546,1571700
2020-01-29,284.1993713378906,286.3934429511592,284.02497407816594,285.3744306575102,1713700
2020-01-30,284.0984191894531,284.25449423992586,281.52798553645135,283.5200646136213,1232600
2020-01-31,280.4722595214844,283.83220169837017,279.59097193897196,283.2538470919746,1837000
2020-02-03,277.2408752441406,283.2814091394705,276.93794224376404,281.8309559601032,2816800
2020-02-04,279.903076171875,280.830281308055,277.9385364763121,279.6001432150973,1982300
2020-02-05,283.6209716796875,284.20848718019596,280.3619990208896,281.83082979558606,1731800
2020-02-06,285.7460632324219,286.8776134518331,283.20701670486113,284.58694367135416,1917900
2020-02-07,288.52435302734375,288.6899375362266,284.3753633595339,285.1849250581005,1903500
2020-02-10,288.671630859375,291.5694728891828,287.57688616982824,288.6440334333652,2336300
2020-02-11,285.810546875,289.260365260633,285.6173649063188,288.89239024777095,2047500
2020-02-12,289.89508056640625,290.2262776691191,285.89328636298205,285.89328636298205,1384600
2020-02-13,292.7286071777344,293.2713752468893,288.4416293992267,289.6467637361917,1438000
2020-02-14,292.82977294921875,294.20970026156454,291.57865232854454,293.3449435665191,1113400
2020-02-18,296.2704162597656,297.58596844985004,293.1057803526678,293.46457497033526,1547100
2020-02-19,297.16278076171875,298.55191677865884,295.9760633115155,296.29802393888554,1413600
2020-02-20,298.1379699707031,299.04874135260195,295.3137392532507,296.51887387731864,1427500
2020-02-21,296.1783447265625,299.2233814117074,295.33197714208995,296.739501567324,2239000
2020-02-24,288.5152282714844,294.38452421497175,288.1840591575966,290.2447418431987,2300400
2020-02-25,280.4656677246094,291.22911374614966,280.0332893065718,289.7847828524181,2881800
2020-02-26,281.2200012207031,286.3809161175419,280.2908411394001,282.93109768659804,2236000
2020-02-27,269.66534423828125,280.58516229192185,269.54574607060033,277.8069193164433,3625300
2020-02-28,258.6351013183594,264.3295735822207,249.56436762538172,262.4160873837816,7091800
2020-03-02,284.39385986328125,284.7342374738186,268.05550995992235,270.87055969669086,7563800
2020-03-03,278.4969177246094,289.02116475354876,276.9329890007611,284.3938099973135,5131400
2020-03-04,295.0651550292969,295.2767539237464,280.6035202519869,283.61177880818394,4219300
2020-03-05,290.48382568359375,298.5333993981945,288.1287526484968,290.49300610562454,6407700
2020-03-06,286.41766357421875,292.0753590311014,278.5152844705086,287.1536415340654,6185500
2020-03-09,277.80694580078125,285.4885178606796,269.54577176737075,272.16763898482407,5203100
2020-03-10,284.6330261230469,284.9366258800203,270.85216879856034,283.3175020420167,4245500
2020-03-11,273.6211853027344,283.1518980474959,270.64055123713985,276.7766124104169,3622700
2020-03-12,257.44842529296875,271.96525841160815,254.21938663935214,257.99119329298935,7307600
2020-03-13,278.0737609863281,278.9753236643347,255.99492251000817,265.70960919361335,6100100
2020-03-16,260.5118713378906,275.55308468833175,257.13566489523595,259.26993113928665,5465500
2020-03-17,282.41595458984375,282.59995615398344,263.38215226457936,265.8660330069801,7170600
2020-03-18,282.88507080078125,292.54456102324696,272.3056291285569,274.1455320280742,6701800
2020-03-19,280.78759765625,288.7267835848105,278.404926642731,285.56214818217956,5429500
2020-03-20,267.1723327636719,283.35427662983756,264.04447513624103,283.27148436200923,6581200
2020-03-23,262.673828125,272.0021525614367,256.1329845071944,268.6351257096595,5646400
2020-03-24,262.1310119628906,273.54761472325896,260.1898994820296,271.00853931548244,7124200
2020-03-25,258.3775634765625,267.44829981844424,256.8596491243589,261.4594066005466,5639600
2020-03-26,268.9017639160156,270.2173156614625,258.37751840056075,258.81910514812546,5463100
2020-03-27,261.5698547363281,269.9966156846434,260.64990303552554,264.1457363433941,4250400
2020-03-30,267.8162536621094,268.3314242128032,262.95891127364655,264.4768255060369,4396000
2020-03-31,262.3057861328125,268.1842618530726,261.2662364044636,264.41248301262164,5618600
2020-04-01,263.8236999511719,265.6819919440447,258.4143804361509,259.75750181565905,3745800
2020-04-02,268.1474304199219,269.343355948682,260.18064833574437,261.61577020013146,3500600
2020-04-03,265.5440368652344,268.9386606831894,262.92216906055495,266.01322118835384,2650100
2020-04-06,280.6956481933594,281.03602581825885,266.39041099882616,269.54583847927404,5272500
2020-04-07,279.32489013671875,285.18497694522296,278.9477066369571,281.96514656035754,4036500
2020-04-08,281.4775085449219,282.81144919847134,278.08288590352606,280.6863358051467,3964400
2020-04-09,275.99468994140625,279.98727653729594,273.7591862049623,275.4795192886911,6487600
2020-04-13,275.6358337402344,279.6192390206521,273.8327368586898,274.6790764241401,3120400
2020-04-14,288.9936218261719,289.5547788510299,277.1354317041231,278.5153591648905,4288300
2020-04-15,285.4333190917969,288.63476016401023,282.25950351409,286.6936761292761,2937300
2020-04-16,295.8196105957031,296.80396546691895,287.0616821708946,289.5363540229905,3940000
2020-04-17,292.47100830078125,296.3439964544014,288.88317480618497,295.5896294476109,3688000
2020-04-20,287.098388671875,292.89409869297396,286.59242668794633,292.4985263728344,3156300
2020-04-21,277.20892333984375,286.92363526325227,275.3874376648876,286.2336717622085,3833000
2020-04-22,284.6513671875,286.22447617994925,277.8621215389355,279.6652183754435,2970600
2020-04-23,280.9532165527344,284.8538304765033,280.39205954554194,282.4527421715137,2625200
2020-04-24,285.6908874511719,285.9484727124403,281.05435274833957,282.72864290924065,2019400
2020-04-27,284.0626525878906,288.2116432682631,282.96790794306816,287.99083579450996,2287300
2020-04-28,280.53924560546875,286.35331825543255,279.92286569388335,285.9485373141782,2425900
2020-04-29,282.5079345703125,283.97065425102005,277.0158223740319,280.5392527375213,3667700
2020-04-30,279.3820495605469,283.90010348013095,278.98557353726045,282.28651078464924,3794300
2020-05-01,278.38641357421875,281.0603631778367,276.78202130097554,278.2573125736463,2525400
2020-05-04,280.7559509277344,281.71489406993015,276.6804918163525,279.3821007568207,2477500
2020-05-05,283.91876220703125,285.65219937084703,279.7879518717339,281.2816742294762,2460900
2020-05-06,284.81304931640625,286.7954582277669,282.64621849470996,285.76276306308597,2406700
2020-05-07,281.22625732421875,285.71665240616585,280.7928911463953,285.2279652812869,2601800
2020-05-08,282.093017578125,283.2363547821222,280.0276269802368,282.0561275634952,2337400
2020-05-11,286.14080810546875,287.5238881516449,281.2262760558106,281.81640371548684,1865900
2020-05-12,281.0787353515625,287.2657053524499,281.03264394033215,286.6110553632714,2264900
2020-05-13,278.5892333984375,282.51716182720764,276.72666748403645,281.07876074531936,2954900
2020-05-14,276.376220703125,279.2714812948433,271.5815608850181,277.5472462909739,3718900
