Price,Close,High,Low,Open,Volume
Ticker,V,V,V,V,V
Date,,,,,
2020-01-02,184.17738342285156,184.19666102149776,181.86457153828516,182.1343991013346,8733000
2020-01-03,182.71263122558594,184.02322870441762,181.0936509496169,181.5658565935456,4899700
2020-01-06,182.3175506591797,182.3368282632324,180.3612929261784,181.17077584235062,10109500
2020-01-07,181.83570861816406,183.19449292966186,181.74898145900542,182.7030096187567,4392300
2020-01-08,184.94837951660156,185.50731240423008,181.941720249569,182.60665790389433,5712000
2020-01-09,186.23008728027344,186.87574739660104,185.52660904972325,185.98916866800917,6748000
2020-01-10,186.7311553955078,187.50209770278371,186.0951268891676,186.47095924209566,6586400
2020-01-13,188.2344970703125,188.4946932406759,187.22263614512357,187.3768275575243,11290500
2020-01-14,188.92835998535156,189.79566102188727,188.0514127943964,189.59329764213066,6236500
2020-01-15,192.5421142578125,192.8793914158968,189.1885320518355,189.84382347062908,10831100
2020-01-16,193.65032958984375,194.18035334632955,192.52283252850202,193.69851624125184,9983700
2020-01-17,197.2641143798828,197.31230103287913,192.7155707816658,194.43090975592116,12518900
2020-01-21,199.76004028320312,200.82008790087434,196.39682636846095,196.7148406537623,14861700
2020-01-22,200.34786987304688,202.49687402899113,199.7600279947732,199.9720375052655,8065000
2020-01-23,199.01795959472656,200.82965672474785,197.84227613247424,200.3478197223329,8520800
2020-01-24,197.55319213867188,200.4345830151925,196.79189606333696,199.88528171547622,7812900
2020-01-27,194.36346435546875,195.94388955778155,191.86755154468557,192.73485249913074,7198900
2020-01-28,195.4813232421875,196.4353513180541,194.45018475895583,195.03802662684916,7215700
2020-01-29,197.41831970214844,198.4398121178591,195.15367919222155,196.87866444135813,7041700
2020-01-30,200.64663696289062,200.92609604616288,195.93427011862119,196.58956159912339,8571900
2020-01-31,191.7422637939453,196.57026641967983,191.05804861683032,194.17072698441444,16699600
2020-02-03,193.51541137695312,194.9127360089229,192.59029239081502,192.6770195386715,10885900
2020-02-04,196.16551208496094,197.47610954696316,194.88382367175646,196.1076939873654,10205900
2020-02-05,195.44277954101562,198.13143903279033,192.68667049557953,198.0350657224139,8672400
2020-02-06,195.66439819335938,197.19665130837188,195.12474300760695,195.67404434599842,7001200
2020-02-07,195.37530517578125,196.4257064847772,193.785233983516,194.64290340073757,5691100
2020-02-10,198.50730895996094,198.64222279730276,194.52732870161867,194.6333334812805,6239500
2020-02-11,196.53173828125,200.1262392881111,196.24263305154605,199.9624164223295,10231900
2020-02-12,199.9046173095703,200.58881789022038,197.55324945118673,197.55324945118673,7355800
2020-02-13,200.1554718017578,201.18810356218705,198.85263639960655,199.40271853141354,9495300
2020-02-14,202.9445343017578,203.41742383426245,200.74417619987045,201.0143945825024,6548800
2020-02-18,203.82276916503906,204.1122930933099,202.04704400281614,202.66468817775447,7651500
2020-02-19,205.8590545654297,206.68901525456258,204.3245969843182,205.09665583654842,5927500
2020-02-20,204.0640411376953,206.22580316040927,201.00477111598698,204.72029637125806,8531900
2020-02-21,201.5162353515625,202.87698738998185,200.1747888335895,202.56815796602962,9231500
2020-02-24,191.84625244140625,196.6523114841716,187.23321917286208,190.97769536060719,13316800
2020-02-25,181.81919860839844,192.90785921589844,181.16295801723336,191.846276229248,18539000
2020-02-26,180.67074584960938,186.75067455309352,180.49702560693362,183.3632844417982,14214700
2020-02-27,173.72222900390625,179.83112329448335,173.71258360610435,175.7585271007653,17536600
2020-02-28,175.41110229492188,175.9611992143715,166.937789626734,167.71949390106914,22659000
2020-03-02,185.61187744140625,185.7180357090331,176.70428726070435,179.811813212185,17434500
2020-03-03,179.24244689941406,187.26217623982478,178.05541492315027,186.45152097436656,15226400
2020-03-04,187.50343322753906,187.69645899727362,179.66706998251456,183.71071541019452,10789100
2020-03-05,180.42947387695312,185.21621230515382,179.15557454838165,184.55997184556097,10106900
2020-03-06,177.92030334472656,179.4933721353713,173.69329209054226,177.1289388872147,15183200
2020-03-09,165.1524200439453,173.29761252103057,162.43091580244598,165.22962740460468,20486400
2020-03-10,176.22174072265625,176.2313861187867,165.87619191369083,173.20106771891633,16119400
2020-03-11,166.90884399414062,172.48694709655754,164.25490164616102,171.44466978916424,14598200
2020-03-12,154.4884033203125,165.9920356518819,151.50634063261873,152.96359099315862,27467700
2020-03-13,169.68824768066406,170.16113724799058,156.54399993689503,162.82659988441225,19948900
2020-03-16,146.7002716064453,159.53570434486096,142.8110410501617,145.86066549763814,23692000
2020-03-17,152.37486267089844,157.9819155781836,144.03666059626698,150.30961398906922,22298000
2020-03-18,143.29356384277344,145.4167145177999,134.9167648096955,143.2742730488001,22787500
2020-03-19,146.93190002441406,151.75724977891042,136.52844713178382,141.7880754190251,19362800
2020-03-20,141.7012176513672,152.73195973204906,140.58173301368345,149.41213158791527,18692100
2020-03-23,130.9986114501953,138.34279498304036,129.25182232253357,136.39334939509857,30344100
2020-03-24,149.1322784423828,149.82713007878326,138.56476400034376,139.78074700114414,24488300
2020-03-25,156.12899780273438,162.30543889892255,148.21542804643167,153.75493423874215,20619600
2020-03-26,162.9810028076172,163.6082923268315,156.13864630279394,156.41852480887846,17062900
2020-03-27,155.9167022705078,161.26319816013162,152.6258101328447,155.45347280731917,14950700
2020-03-30,159.78660583496094,160.07611497979377,155.07706073507023,155.41482631264043,15714500
2020-03-31,155.49208068847656,162.31513296405518,154.9323382961793,160.6166002630703,20613100
2020-04-01,147.76185607910156,152.54860936291203,146.1308855577448,150.85973700246777,12595200
2020-04-02,151.89234924316406,152.8188228159703,146.00541702984856,147.2021089935154,14051100
2020-04-03,146.54586791992188,152.21082343232095,145.33953056373483,150.12626894663825,11994700
2020-04-06,163.5214385986328,164.76637223231805,152.72230456430862,154.43048233099998,16479100
2020-04-07,162.70115661621094,172.55452833155346,162.22828171499984,171.55084723050877,15379000
2020-04-08,168.829345703125,169.8523175321338,162.06419567690742,165.03661300081566,11146500
2020-04-09,167.6230010986328,171.00074590604123,166.8123458790465,170.11288332376114,12231800
2020-04-13,163.08717346191406,166.3008581095051,160.34636365751246,166.24294154378936,14043700
2020-04-14,168.52049255371094,169.3021967763569,164.86288430028193,167.04393686075807,9980500
2020-04-15,160.1630096435547,163.4442414656859,159.1882796044629,162.80729178731275,12118700
2020-04-16,156.74664306640625,162.13173458951067,154.218164774944,161.27282301315765,20308200
2020-04-17,163.6179656982422,165.01732901632175,159.18829781391844,163.72412399011444,15375800
2020-04-20,158.48379516601562,161.5816615919667,157.49941965156225,161.4851634283062,10505200
